REGION,CYCLONE_ID,LON_TCIR,LAT_TCIR,TIME,WIND_KTS,SIZE,PRESSURE_MB,USA_ATCF_ID,ISO_TIME,SID,LAT_IBTRACS,LON_IBTRACS,USA_WIND,USA_PRES
ATLN,200305L,-40.8,32.5,2003-07-26 15:00:00,20.0,0.0,1023.0,AL052003,2003-07-26 15:00:00,2003198N31306,32.5,-40.7,20,1023
ATLN,200305L,-41.0,32.0,2003-07-26 18:00:00,20.0,0.0,1023.0,AL052003,2003-07-26 18:00:00,2003198N31306,32.0,-41.0,20,1023
ATLN,200305L,-41.5,31.5,2003-07-26 21:00:00,20.0,0.0,1024.0,AL052003,2003-07-26 21:00:00,2003198N31306,31.4,-41.4,20,1024
ATLN,200306L,-43.5,12.3,2003-07-19 18:00:00,30.0,0.0,1010.0,AL062003,2003-07-19 18:00:00,2003201N12317,12.3,-43.5,30,1010
ATLN,200306L,-44.4,12.4,2003-07-19 21:00:00,30.0,0.0,1010.0,AL062003,2003-07-19 21:00:00,2003201N12317,12.4,-44.3,30,1010
ATLN,200306L,-47.9,12.8,2003-07-20 09:00:00,30.0,0.0,1011.0,AL062003,2003-07-20 09:00:00,2003201N12317,12.8,-47.9,30,1011
ATLN,200306L,-48.8,12.9,2003-07-20 12:00:00,30.0,0.0,1011.0,AL062003,2003-07-20 12:00:00,2003201N12317,12.9,-48.8,30,1011
ATLN,200306L,-49.8,13.1,2003-07-20 15:00:00,30.0,0.0,1012.0,AL062003,2003-07-20 15:00:00,2003201N12317,13.0,-49.8,30,1012
ATLN,200306L,-50.9,13.2,2003-07-20 18:00:00,30.0,0.0,1012.0,AL062003,2003-07-20 18:00:00,2003201N12317,13.2,-50.9,30,1012
ATLN,200306L,-52.0,13.4,2003-07-20 21:00:00,30.0,0.0,1012.0,AL062003,2003-07-20 21:00:00,2003201N12317,13.3,-52.0,30,1012
ATLN,200306L,-57.4,14.0,2003-07-21 12:00:00,30.0,0.0,1012.0,AL062003,2003-07-21 12:00:00,2003201N12317,14.0,-57.4,30,1012
ATLN,200307L,-80.1,29.3,2003-07-25 12:00:00,25.0,0.0,1017.0,AL072003,2003-07-25 12:00:00,2003207N29280,29.3,-80.1,25,1017
ATLN,200307L,-80.3,29.7,2003-07-25 15:00:00,25.0,0.0,1017.0,AL072003,2003-07-25 15:00:00,2003207N29280,29.7,-80.3,25,1017
ATLN,200307L,-80.5,30.1,2003-07-25 18:00:00,25.0,0.0,1017.0,AL072003,2003-07-25 18:00:00,2003207N29280,30.1,-80.5,25,1017
ATLN,200307L,-80.7,30.4,2003-07-25 21:00:00,28.0,0.0,1017.0,AL072003,2003-07-25 21:00:00,2003207N29280,30.4,-80.6,28,1017
ATLN,200307L,-80.8,30.7,2003-07-26 00:00:00,30.0,0.0,1016.0,AL072003,2003-07-26 00:00:00,2003207N29280,30.7,-80.8,30,1016
ATLN,200307L,-82.0,32.3,2003-07-26 12:00:00,20.0,0.0,1022.0,AL072003,2003-07-26 12:00:00,2003207N29280,32.3,-82.0,20,1022
ATLN,200307L,-82.3,32.5,2003-07-26 15:00:00,18.0,0.0,1022.0,AL072003,2003-07-26 15:00:00,2003207N29280,32.6,-82.3,18,1022
ATLN,200307L,-82.6,32.8,2003-07-26 18:00:00,15.0,0.0,1022.0,AL072003,2003-07-26 18:00:00,2003207N29280,32.8,-82.6,15,1022
ATLN,200307L,-82.8,32.9,2003-07-26 21:00:00,15.0,0.0,1022.0,AL072003,2003-07-26 21:00:00,2003207N29280,32.9,-82.8,15,1022
ATLN,200307L,-83.0,33.0,2003-07-27 00:00:00,15.0,0.0,1022.0,AL072003,2003-07-27 00:00:00,2003207N29280,33.0,-83.0,15,1022
ATLN,200308L,-90.5,26.1,2003-08-15 12:00:00,45.0,0.0,1007.0,AL082003,2003-08-15 12:00:00,2003227N26277,26.1,-90.5,45,1007
ATLN,200308L,-93.5,25.9,2003-08-15 21:00:00,53.0,0.0,998.0,AL082003,2003-08-15 21:00:00,2003227N26277,26.0,-93.5,53,998
ATLN,200308L,-94.4,25.9,2003-08-16 00:00:00,55.0,0.0,995.0,AL082003,2003-08-16 00:00:00,2003227N26277,25.9,-94.4,55,995
ATLN,200308L,-98.3,25.0,2003-08-16 15:00:00,50.0,0.0,996.0,AL082003,2003-08-16 15:00:00,2003227N26277,25.0,-98.2,50,996
ATLN,200308L,-98.9,24.8,2003-08-16 18:00:00,35.0,0.0,1003.0,AL082003,2003-08-16 18:00:00,2003227N26277,24.8,-98.9,35,1003
ATLN,200308L,-99.6,24.8,2003-08-16 21:00:00,30.0,0.0,1006.0,AL082003,2003-08-16 21:00:00,2003227N26277,24.7,-99.6,30,1006
ATLN,200309L,-68.2,16.2,2003-08-22 12:00:00,30.0,0.0,1008.0,AL092003,2003-08-22 12:00:00,2003234N15295,16.2,-68.2,30,1008
ATLN,200310L,-30.7,14.6,2003-08-27 18:00:00,25.0,0.0,1009.0,AL102003,2003-08-27 18:00:00,2003240N15329,14.6,-30.7,25,1009
ATLN,200310L,-35.2,14.9,2003-08-28 09:00:00,33.0,0.0,1007.0,AL102003,2003-08-28 09:00:00,2003240N15329,15.0,-35.2,33,1007
ATLN,200310L,-36.2,15.0,2003-08-28 12:00:00,35.0,0.0,1006.0,AL102003,2003-08-28 12:00:00,2003240N15329,15.0,-36.2,35,1006
ATLN,200310L,-37.2,15.1,2003-08-28 15:00:00,38.0,0.0,1005.0,AL102003,2003-08-28 15:00:00,2003240N15329,15.0,-37.2,38,1005
ATLN,200310L,-38.2,15.1,2003-08-28 18:00:00,40.0,0.0,1004.0,AL102003,2003-08-28 18:00:00,2003240N15329,15.1,-38.2,40,1004
ATLN,200310L,-42.5,15.4,2003-08-29 09:00:00,50.0,0.0,997.0,AL102003,2003-08-29 09:00:00,2003240N15329,15.4,-42.5,50,997
ATLN,200310L,-43.1,15.5,2003-08-29 12:00:00,50.0,0.0,997.0,AL102003,2003-08-29 12:00:00,2003240N15329,15.5,-43.1,50,997
ATLN,200310L,-43.7,15.7,2003-08-29 15:00:00,55.0,0.0,994.0,AL102003,2003-08-29 15:00:00,2003240N15329,15.6,-43.7,55,994
ATLN,200310L,-44.3,15.8,2003-08-29 18:00:00,60.0,0.0,990.0,AL102003,2003-08-29 18:00:00,2003240N15329,15.8,-44.3,60,990
ATLN,200310L,-45.0,16.1,2003-08-29 21:00:00,63.0,0.0,989.0,AL102003,2003-08-29 21:00:00,2003240N15329,16.0,-44.9,63,989
ATLN,200310L,-47.5,16.9,2003-08-30 09:00:00,78.0,0.0,979.0,AL102003,2003-08-30 09:00:00,2003240N15329,16.9,-47.5,78,979
ATLN,200310L,-48.0,17.0,2003-08-30 12:00:00,85.0,0.0,973.0,AL102003,2003-08-30 12:00:00,2003240N15329,17.0,-48.0,85,973
ATLN,200310L,-48.6,17.1,2003-08-30 15:00:00,93.0,0.0,967.0,AL102003,2003-08-30 15:00:00,2003240N15329,17.1,-48.6,93,967
ATLN,200310L,-49.2,17.3,2003-08-30 18:00:00,100.0,0.0,960.0,AL102003,2003-08-30 18:00:00,2003240N15329,17.3,-49.2,100,960
ATLN,200310L,-49.8,17.5,2003-08-30 21:00:00,105.0,0.0,956.0,AL102003,2003-08-30 21:00:00,2003240N15329,17.5,-49.8,105,956
ATLN,200310L,-52.5,18.0,2003-08-31 12:00:00,110.0,0.0,952.0,AL102003,2003-08-31 12:00:00,2003240N15329,18.0,-52.5,110,952
ATLN,200310L,-53.0,18.1,2003-08-31 15:00:00,113.0,0.0,950.0,AL102003,2003-08-31 15:00:00,2003240N15329,18.1,-53.0,113,950
ATLN,200310L,-53.5,18.2,2003-08-31 18:00:00,115.0,0.0,948.0,AL102003,2003-08-31 18:00:00,2003240N15329,18.2,-53.5,115,948
ATLN,200310L,-53.9,18.3,2003-08-31 21:00:00,118.0,0.0,947.0,AL102003,2003-08-31 21:00:00,2003240N15329,18.2,-53.9,118,947
ATLN,200310L,-56.3,18.7,2003-09-01 12:00:00,120.0,0.0,949.0,AL102003,2003-09-01 12:00:00,2003240N15329,18.7,-56.3,120,949
ATLN,200310L,-56.8,18.9,2003-09-01 15:00:00,123.0,0.0,947.0,AL102003,2003-09-01 15:00:00,2003240N15329,18.8,-56.8,123,947
ATLN,200310L,-57.3,19.0,2003-09-01 18:00:00,125.0,0.0,944.0,AL102003,2003-09-01 18:00:00,2003240N15329,19.0,-57.3,125,944
ATLN,200310L,-57.8,19.1,2003-09-01 21:00:00,125.0,0.0,944.0,AL102003,2003-09-01 21:00:00,2003240N15329,19.1,-57.8,125,944
ATLN,200310L,-59.9,20.1,2003-09-02 12:00:00,120.0,0.0,945.0,AL102003,2003-09-02 12:00:00,2003240N15329,20.1,-59.9,120,945
ATLN,200310L,-60.3,20.3,2003-09-02 15:00:00,120.0,0.0,946.0,AL102003,2003-09-02 15:00:00,2003240N15329,20.3,-60.3,120,946
ATLN,200310L,-60.7,20.5,2003-09-02 18:00:00,120.0,0.0,946.0,AL102003,2003-09-02 18:00:00,2003240N15329,20.5,-60.7,120,946
ATLN,200310L,-61.0,20.7,2003-09-02 21:00:00,118.0,0.0,946.0,AL102003,2003-09-02 21:00:00,2003240N15329,20.7,-61.0,118,946
ATLN,200310L,-62.3,21.9,2003-09-03 12:00:00,110.0,0.0,945.0,AL102003,2003-09-03 12:00:00,2003240N15329,21.9,-62.3,110,945
ATLN,200310L,-62.5,22.2,2003-09-03 15:00:00,110.0,0.0,945.0,AL102003,2003-09-03 15:00:00,2003240N15329,22.2,-62.6,110,945
ATLN,200310L,-62.8,22.5,2003-09-03 18:00:00,110.0,0.0,944.0,AL102003,2003-09-03 18:00:00,2003240N15329,22.5,-62.8,110,944
ATLN,200310L,-62.9,22.9,2003-09-03 21:00:00,113.0,0.0,942.0,AL102003,2003-09-03 21:00:00,2003240N15329,22.8,-62.9,113,942
ATLN,200310L,-63.8,24.8,2003-09-04 12:00:00,105.0,0.0,944.0,AL102003,2003-09-04 12:00:00,2003240N15329,24.8,-63.8,105,944
ATLN,200310L,-64.0,25.3,2003-09-04 15:00:00,108.0,0.0,943.0,AL102003,2003-09-04 15:00:00,2003240N15329,25.3,-64.1,108,943
ATLN,200310L,-64.3,25.8,2003-09-04 18:00:00,110.0,0.0,941.0,AL102003,2003-09-04 18:00:00,2003240N15329,25.8,-64.3,110,941
ATLN,200310L,-64.4,26.5,2003-09-04 21:00:00,113.0,0.0,941.0,AL102003,2003-09-04 21:00:00,2003240N15329,26.4,-64.5,113,941
ATLN,200310L,-65.3,30.1,2003-09-05 12:00:00,105.0,0.0,951.0,AL102003,2003-09-05 12:00:00,2003240N15329,30.1,-65.3,105,951
ATLN,200310L,-65.3,31.0,2003-09-05 15:00:00,105.0,0.0,951.0,AL102003,2003-09-05 15:00:00,2003240N15329,30.9,-65.4,105,951
ATLN,200310L,-65.3,31.8,2003-09-05 18:00:00,105.0,0.0,950.0,AL102003,2003-09-05 18:00:00,2003240N15329,31.8,-65.3,105,950
ATLN,200310L,-65.0,32.6,2003-09-05 21:00:00,103.0,0.0,952.0,AL102003,2003-09-05 21:00:00,2003240N15329,32.6,-65.1,103,952
ATLN,200310L,-62.4,36.0,2003-09-06 12:00:00,100.0,0.0,957.0,AL102003,2003-09-06 12:00:00,2003240N15329,36.0,-62.4,100,957
ATLN,200310L,-61.4,36.5,2003-09-06 15:00:00,100.0,0.0,958.0,AL102003,2003-09-06 15:00:00,2003240N15329,36.5,-61.4,100,958
ATLN,200310L,-60.4,36.9,2003-09-06 18:00:00,100.0,0.0,958.0,AL102003,2003-09-06 18:00:00,2003240N15329,36.9,-60.4,100,958
ATLN,200310L,-59.3,37.4,2003-09-06 21:00:00,95.0,0.0,960.0,AL102003,2003-09-06 21:00:00,2003240N15329,37.4,-59.3,95,960
ATLN,200310L,-53.4,40.6,2003-09-07 12:00:00,80.0,0.0,967.0,AL102003,2003-09-07 12:00:00,2003240N15329,40.6,-53.4,80,967
ATLN,200310L,-52.0,41.5,2003-09-07 15:00:00,78.0,0.0,970.0,AL102003,2003-09-07 15:00:00,2003240N15329,41.4,-52.1,78,970
ATLN,200310L,-50.7,42.3,2003-09-07 18:00:00,75.0,0.0,972.0,AL102003,2003-09-07 18:00:00,2003240N15329,42.3,-50.7,75,972
ATLN,200310L,-49.3,43.3,2003-09-07 21:00:00,73.0,0.0,974.0,AL102003,2003-09-07 21:00:00,2003240N15329,43.3,-49.3,73,974
ATLN,200310L,-42.8,47.5,2003-09-08 09:00:00,68.0,0.0,979.0,AL102003,2003-09-08 09:00:00,2003240N15329,47.4,-42.9,68,979
ATLN,200310L,-40.8,48.7,2003-09-08 12:00:00,65.0,0.0,980.0,AL102003,2003-09-08 12:00:00,2003240N15329,48.7,-40.8,65,980
ATLN,200310L,-38.4,50.2,2003-09-08 15:00:00,65.0,0.0,980.0,AL102003,2003-09-08 15:00:00,2003240N15329,50.2,-38.4,65,980
ATLN,200310L,-36.0,51.7,2003-09-08 18:00:00,65.0,0.0,980.0,AL102003,2003-09-08 18:00:00,2003240N15329,51.7,-36.0,65,980
ATLN,200311L,-92.4,24.3,2003-08-30 12:00:00,30.0,0.0,1008.0,AL112003,2003-08-30 12:00:00,2003243N24268,24.3,-92.4,30,1008
ATLN,200311L,-92.8,24.6,2003-08-30 15:00:00,33.0,0.0,1009.0,AL112003,2003-08-30 15:00:00,2003243N24268,24.6,-92.8,33,1009
ATLN,200311L,-93.3,24.9,2003-08-30 18:00:00,35.0,0.0,1009.0,AL112003,2003-08-30 18:00:00,2003243N24268,24.9,-93.3,35,1009
ATLN,200311L,-93.8,25.4,2003-08-30 21:00:00,35.0,0.0,1009.0,AL112003,2003-08-30 21:00:00,2003243N24268,25.3,-93.8,35,1009
ATLN,200311L,-94.3,25.8,2003-08-31 00:00:00,35.0,0.0,1009.0,AL112003,2003-08-31 00:00:00,2003243N24268,25.8,-94.3,35,1009
ATLN,200311L,-95.4,29.8,2003-08-31 15:00:00,33.0,0.0,1008.0,AL112003,2003-08-31 15:00:00,2003243N24268,30.0,-95.4,33,1008
ATLN,200311L,-95.6,30.1,2003-08-31 18:00:00,30.0,0.0,1009.0,AL112003,2003-08-31 18:00:00,2003243N24268,30.1,-95.6,30,1009
ATLN,200311L,-96.0,30.5,2003-08-31 21:00:00,28.0,0.0,1009.0,AL112003,2003-08-31 21:00:00,2003243N24268,30.5,-96.0,28,1009
ATLN,200311L,-96.4,30.9,2003-09-01 00:00:00,25.0,0.0,1009.0,AL112003,2003-09-01 00:00:00,2003243N24268,30.9,-96.4,25,1009
ATLN,200311L,-96.1,33.1,2003-09-01 15:00:00,20.0,0.0,1011.0,AL112003,2003-09-01 15:00:00,2003243N24268,33.1,-96.1,20,1011
ATLN,200311L,-95.7,33.6,2003-09-01 18:00:00,20.0,0.0,1011.0,AL112003,2003-09-01 18:00:00,2003243N24268,33.6,-95.7,20,1011
ATLN,200311L,-95.3,33.9,2003-09-01 21:00:00,18.0,0.0,1011.0,AL112003,2003-09-01 21:00:00,2003243N24268,33.9,-95.3,18,1011
ATLN,200311L,-95.0,34.1,2003-09-02 00:00:00,15.0,0.0,1011.0,AL112003,2003-09-02 00:00:00,2003243N24268,34.1,-95.0,15,1011
ATLN,200312L,-87.7,27.4,2003-09-03 18:00:00,25.0,0.0,1013.0,AL122003,2003-09-03 18:00:00,2003247N27272,27.4,-87.7,25,1013
ATLN,200312L,-87.8,27.5,2003-09-03 21:00:00,25.0,0.0,1012.0,AL122003,2003-09-03 21:00:00,2003247N27272,27.5,-87.8,25,1012
ATLN,200312L,-87.8,27.6,2003-09-04 00:00:00,25.0,0.0,1011.0,AL122003,2003-09-04 00:00:00,2003247N27272,27.6,-87.8,25,1011
ATLN,200312L,-87.2,27.8,2003-09-04 12:00:00,30.0,0.0,1010.0,AL122003,2003-09-04 12:00:00,2003247N27272,27.8,-87.2,30,1010
ATLN,200312L,-86.3,27.8,2003-09-04 18:00:00,30.0,0.0,1002.0,AL122003,2003-09-04 18:00:00,2003247N27272,27.8,-86.3,30,1002
ATLN,200312L,-86.0,27.7,2003-09-04 21:00:00,30.0,0.0,1003.0,AL122003,2003-09-04 21:00:00,2003247N27272,27.7,-86.0,30,1003
ATLN,200312L,-85.8,27.6,2003-09-05 00:00:00,30.0,0.0,1004.0,AL122003,2003-09-05 00:00:00,2003247N27272,27.6,-85.8,30,1004
ATLN,200312L,-84.4,28.1,2003-09-05 12:00:00,40.0,0.0,997.0,AL122003,2003-09-05 12:00:00,2003247N27272,28.1,-84.4,40,997
ATLN,200312L,-84.3,28.2,2003-09-05 15:00:00,45.0,0.0,997.0,AL122003,2003-09-05 15:00:00,2003247N27272,28.3,-84.3,45,997
ATLN,200312L,-84.2,28.3,2003-09-05 18:00:00,50.0,0.0,997.0,AL122003,2003-09-05 18:00:00,2003247N27272,28.3,-84.2,50,997
ATLN,200312L,-84.1,28.1,2003-09-05 21:00:00,40.0,0.0,1000.0,AL122003,2003-09-05 21:00:00,2003247N27272,28.1,-84.1,40,1000
ATLN,200312L,-81.8,28.4,2003-09-06 12:00:00,25.0,0.0,1007.0,AL122003,2003-09-06 12:00:00,2003247N27272,28.4,-81.8,25,1007
ATLN,200312L,-81.1,28.8,2003-09-06 15:00:00,25.0,0.0,1007.0,AL122003,2003-09-06 15:00:00,2003247N27272,28.8,-81.0,25,1007
ATLN,200312L,-80.4,29.2,2003-09-06 18:00:00,25.0,0.0,1006.0,AL122003,2003-09-06 18:00:00,2003247N27272,29.2,-80.4,25,1006
ATLN,200312L,-80.0,29.6,2003-09-06 21:00:00,28.0,0.0,1006.0,AL122003,2003-09-06 21:00:00,2003247N27272,29.6,-79.9,28,1006
ATLN,200312L,-78.5,30.8,2003-09-07 12:00:00,30.0,0.0,1006.0,AL122003,2003-09-07 12:00:00,2003247N27272,30.8,-78.5,30,1006
ATLN,200312L,-78.2,31.1,2003-09-07 15:00:00,30.0,0.0,1006.0,AL122003,2003-09-07 15:00:00,2003247N27272,31.0,-78.2,30,1006
ATLN,200312L,-77.9,31.3,2003-09-07 18:00:00,30.0,0.0,1006.0,AL122003,2003-09-07 18:00:00,2003247N27272,31.3,-77.9,30,1006
ATLN,200312L,-77.5,31.5,2003-09-07 21:00:00,30.0,0.0,1006.0,AL122003,2003-09-07 21:00:00,2003247N27272,31.5,-77.5,30,1006
ATLN,200312L,-75.9,32.5,2003-09-08 12:00:00,30.0,0.0,1006.0,AL122003,2003-09-08 12:00:00,2003247N27272,32.5,-75.9,30,1006
ATLN,200312L,-75.6,32.7,2003-09-08 15:00:00,28.0,0.0,1006.0,AL122003,2003-09-08 15:00:00,2003247N27272,32.7,-75.6,28,1006
ATLN,200312L,-75.3,32.9,2003-09-08 18:00:00,25.0,0.0,1006.0,AL122003,2003-09-08 18:00:00,2003247N27272,32.9,-75.3,25,1006
ATLN,200313L,-33.3,13.8,2003-09-06 09:00:00,38.0,0.0,1004.0,AL132003,2003-09-06 09:00:00,2003249N14329,13.8,-33.3,38,1004
ATLN,200313L,-33.9,13.6,2003-09-06 12:00:00,40.0,0.0,1003.0,AL132003,2003-09-06 12:00:00,2003249N14329,13.6,-33.9,40,1003
ATLN,200313L,-34.4,13.5,2003-09-06 15:00:00,43.0,0.0,1002.0,AL132003,2003-09-06 15:00:00,2003249N14329,13.5,-34.4,43,1002
ATLN,200313L,-34.9,13.4,2003-09-06 18:00:00,45.0,0.0,1000.0,AL132003,2003-09-06 18:00:00,2003249N14329,13.4,-34.9,45,1000
ATLN,200313L,-36.9,14.2,2003-09-07 09:00:00,63.0,0.0,989.0,AL132003,2003-09-07 09:00:00,2003249N14329,14.1,-36.9,63,989
ATLN,200313L,-37.3,14.4,2003-09-07 12:00:00,65.0,0.0,987.0,AL132003,2003-09-07 12:00:00,2003249N14329,14.4,-37.3,65,987
ATLN,200313L,-37.9,14.8,2003-09-07 15:00:00,68.0,0.0,986.0,AL132003,2003-09-07 15:00:00,2003249N14329,14.8,-37.9,68,986
ATLN,200313L,-38.5,15.2,2003-09-07 18:00:00,70.0,0.0,984.0,AL132003,2003-09-07 18:00:00,2003249N14329,15.2,-38.5,70,984
ATLN,200313L,-41.5,16.8,2003-09-08 09:00:00,103.0,0.0,959.0,AL132003,2003-09-08 09:00:00,2003249N14329,16.8,-41.5,103,959
ATLN,200313L,-42.0,17.1,2003-09-08 12:00:00,110.0,0.0,952.0,AL132003,2003-09-08 12:00:00,2003249N14329,17.1,-42.0,110,952
ATLN,200313L,-42.5,17.4,2003-09-08 15:00:00,110.0,0.0,952.0,AL132003,2003-09-08 15:00:00,2003249N14329,17.3,-42.6,110,952
ATLN,200313L,-43.1,17.6,2003-09-08 18:00:00,110.0,0.0,952.0,AL132003,2003-09-08 18:00:00,2003249N14329,17.6,-43.1,110,952
ATLN,200313L,-43.6,17.9,2003-09-08 21:00:00,113.0,0.0,950.0,AL132003,2003-09-08 21:00:00,2003249N14329,17.9,-43.6,113,950
ATLN,200313L,-45.8,19.1,2003-09-09 09:00:00,115.0,0.0,948.0,AL132003,2003-09-09 09:00:00,2003249N14329,19.2,-45.8,115,948
ATLN,200313L,-46.3,19.4,2003-09-09 12:00:00,115.0,0.0,948.0,AL132003,2003-09-09 12:00:00,2003249N14329,19.4,-46.3,115,948
ATLN,200313L,-46.8,19.7,2003-09-09 15:00:00,115.0,0.0,948.0,AL132003,2003-09-09 15:00:00,2003249N14329,19.7,-46.8,115,948
ATLN,200313L,-47.3,20.0,2003-09-09 18:00:00,115.0,0.0,948.0,AL132003,2003-09-09 18:00:00,2003249N14329,20.0,-47.3,115,948
ATLN,200313L,-47.8,20.3,2003-09-09 21:00:00,113.0,0.0,950.0,AL132003,2003-09-09 21:00:00,2003249N14329,20.3,-47.8,113,950
ATLN,200313L,-50.4,21.1,2003-09-10 12:00:00,115.0,0.0,948.0,AL132003,2003-09-10 12:00:00,2003249N14329,21.1,-50.4,115,948
ATLN,200313L,-50.9,21.1,2003-09-10 15:00:00,118.0,0.0,945.0,AL132003,2003-09-10 15:00:00,2003249N14329,21.1,-50.9,118,945
ATLN,200313L,-51.4,21.1,2003-09-10 18:00:00,120.0,0.0,942.0,AL132003,2003-09-10 18:00:00,2003249N14329,21.1,-51.4,120,942
ATLN,200313L,-51.8,21.1,2003-09-10 21:00:00,123.0,0.0,939.0,AL132003,2003-09-10 21:00:00,2003249N14329,21.1,-51.9,123,939
ATLN,200313L,-53.6,21.4,2003-09-11 09:00:00,130.0,0.0,930.0,AL132003,2003-09-11 09:00:00,2003249N14329,21.3,-53.6,130,930
ATLN,200313L,-54.0,21.4,2003-09-11 12:00:00,135.0,0.0,925.0,AL132003,2003-09-11 12:00:00,2003249N14329,21.4,-54.0,135,925
ATLN,200313L,-54.4,21.4,2003-09-11 15:00:00,140.0,0.0,920.0,AL132003,2003-09-11 15:00:00,2003249N14329,21.4,-54.4,140,920
ATLN,200313L,-54.8,21.5,2003-09-11 18:00:00,145.0,0.0,915.0,AL132003,2003-09-11 18:00:00,2003249N14329,21.5,-54.8,145,915
ATLN,200313L,-55.3,21.6,2003-09-11 21:00:00,143.0,0.0,918.0,AL132003,2003-09-11 21:00:00,2003249N14329,21.5,-55.2,143,918
ATLN,200313L,-57.4,21.6,2003-09-12 12:00:00,140.0,0.0,920.0,AL132003,2003-09-12 12:00:00,2003249N14329,21.6,-57.4,140,920
ATLN,200313L,-57.8,21.6,2003-09-12 15:00:00,140.0,0.0,920.0,AL132003,2003-09-12 15:00:00,2003249N14329,21.6,-57.8,140,920
ATLN,200313L,-58.2,21.7,2003-09-12 18:00:00,140.0,0.0,920.0,AL132003,2003-09-12 18:00:00,2003249N14329,21.7,-58.2,140,920
ATLN,200313L,-58.7,21.8,2003-09-12 21:00:00,138.0,0.0,923.0,AL132003,2003-09-12 21:00:00,2003249N14329,21.7,-58.6,138,923
ATLN,200313L,-61.0,22.1,2003-09-13 12:00:00,135.0,0.0,935.0,AL132003,2003-09-13 12:00:00,2003249N14329,22.1,-61.0,135,935
ATLN,200313L,-61.5,22.3,2003-09-13 15:00:00,138.0,0.0,934.0,AL132003,2003-09-13 15:00:00,2003249N14329,22.3,-61.5,138,934
ATLN,200313L,-62.1,22.5,2003-09-13 18:00:00,140.0,0.0,932.0,AL132003,2003-09-13 18:00:00,2003249N14329,22.5,-62.1,140,932
ATLN,200313L,-62.7,22.7,2003-09-13 21:00:00,138.0,0.0,934.0,AL132003,2003-09-13 21:00:00,2003249N14329,22.7,-62.7,138,934
ATLN,200313L,-65.8,23.5,2003-09-14 12:00:00,135.0,0.0,935.0,AL132003,2003-09-14 12:00:00,2003249N14329,23.5,-65.8,135,935
ATLN,200313L,-66.4,23.7,2003-09-14 15:00:00,138.0,0.0,934.0,AL132003,2003-09-14 15:00:00,2003249N14329,23.7,-66.4,138,934
ATLN,200313L,-67.0,23.9,2003-09-14 18:00:00,140.0,0.0,933.0,AL132003,2003-09-14 18:00:00,2003249N14329,23.9,-67.0,140,933
ATLN,200313L,-67.5,24.1,2003-09-14 21:00:00,135.0,0.0,935.0,AL132003,2003-09-14 21:00:00,2003249N14329,24.1,-67.5,135,935
ATLN,200313L,-69.4,24.8,2003-09-15 12:00:00,120.0,0.0,946.0,AL132003,2003-09-15 12:00:00,2003249N14329,24.8,-69.4,120,946
ATLN,200313L,-69.6,25.1,2003-09-15 15:00:00,118.0,0.0,948.0,AL132003,2003-09-15 15:00:00,2003249N14329,25.0,-69.6,118,948
ATLN,200313L,-69.8,25.3,2003-09-15 18:00:00,115.0,0.0,949.0,AL132003,2003-09-15 18:00:00,2003249N14329,25.3,-69.8,115,949
ATLN,200313L,-70.0,25.5,2003-09-15 21:00:00,110.0,0.0,951.0,AL132003,2003-09-15 21:00:00,2003249N14329,25.5,-70.0,110,951
ATLN,200313L,-70.9,26.8,2003-09-16 12:00:00,95.0,0.0,959.0,AL132003,2003-09-16 12:00:00,2003249N14329,26.8,-70.9,95,959
ATLN,200313L,-71.1,27.1,2003-09-16 15:00:00,95.0,0.0,959.0,AL132003,2003-09-16 15:00:00,2003249N14329,27.1,-71.1,95,959
ATLN,200313L,-71.2,27.4,2003-09-16 18:00:00,95.0,0.0,959.0,AL132003,2003-09-16 18:00:00,2003249N14329,27.4,-71.2,95,959
ATLN,200313L,-71.3,27.8,2003-09-16 21:00:00,95.0,0.0,958.0,AL132003,2003-09-16 21:00:00,2003249N14329,27.7,-71.3,95,958
ATLN,200313L,-72.5,29.7,2003-09-17 12:00:00,90.0,0.0,957.0,AL132003,2003-09-17 12:00:00,2003249N14329,29.7,-72.5,90,957
ATLN,200313L,-72.8,30.1,2003-09-17 15:00:00,90.0,0.0,956.0,AL132003,2003-09-17 15:00:00,2003249N14329,30.1,-72.8,90,956
ATLN,200313L,-73.0,30.6,2003-09-17 18:00:00,90.0,0.0,955.0,AL132003,2003-09-17 18:00:00,2003249N14329,30.6,-73.0,90,955
ATLN,200313L,-73.3,31.1,2003-09-17 21:00:00,90.0,0.0,954.0,AL132003,2003-09-17 21:00:00,2003249N14329,31.0,-73.2,90,954
ATLN,200313L,-75.2,33.7,2003-09-18 12:00:00,90.0,0.0,956.0,AL132003,2003-09-18 12:00:00,2003249N14329,33.7,-75.2,90,956
ATLN,200313L,-75.8,34.4,2003-09-18 15:00:00,88.0,0.0,957.0,AL132003,2003-09-18 15:00:00,2003249N14329,34.4,-75.8,90,957
ATLN,200313L,-76.4,35.1,2003-09-18 18:00:00,85.0,0.0,958.0,AL132003,2003-09-18 18:00:00,2003249N14329,35.1,-76.4,85,958
ATLN,200313L,-77.1,35.9,2003-09-18 21:00:00,75.0,0.0,964.0,AL132003,2003-09-18 21:00:00,2003249N14329,35.8,-77.0,75,964
